"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25"
"1",1.76125280675478,3.35669389925897,3.66516353213228,2.86025135894306,4.36581867747009,4.1478476987686,0.151429113466293,1.19240533503202,1.7000557796564,0.843287003226578,1.9956607290078,3.7422509456519,4.98916965272226,5.36434527925912,1.10457668895833,1.83615152724087,4.72378847771324,4.41590391215868,1.49783752276562,4.54637415008619,3.02611507358961,2.84069520188496,1.59866203903221,0.46275446889922,4.72815238172188
"2",0.944785669381104,4.7267590474803,3.48787118098699,2.89991278084926,0.805421178229153,1.27006350667216,2.70534809795208,4.35451265540905,0.361158038722351,2.40034783841111,0.223076672991738,0.883520095376298,5.19141944303126,2.46879382641055,4.74768236635442,3.63317746319808,3.94631037022918,0.253444260451943,4.31780167971738,1.86943021370098,3.36807760875672,1.54992344672792,3.43057067831978,3.59463437809609,0.405725558521226
"3",3.92393041518517,0.355364414863288,2.05360012827441,1.49430814781226,1.66335168178193,0.54262975230813,4.83272414887324,0.35807533073239,2.51574586153808,2.1650444950598,4.33524772408418,1.33440392324701,5.72373775128224,2.12407269864343,3.06925045442767,0.841707922518253,1.95122720557265,1.72422480420209,1.3710618542973,0.81103180302307,3.30954115022905,3.07819506619126,2.15438093757257,3.26098424382508,3.63292268011719
"4",3.3459018683061,0.854956794064492,3.55658152722754,2.45909717283212,4.38918296713382,3.4244217723608,3.267584227724,4.54832900082693,2.38723647780716,4.84463177621365,4.93874527630396,4.94565277709626,3.70643861800354,1.38229832518846,2.12511709309183,0.17435189569369,0.264430489623919,2.0023339940235,3.36903478717431,0.213461285457015,4.88257681834511,0.832898875232786,3.80794301249185,2.43752823444083,1.82528235134669
"5",3.7422509456519,4.40869487554559,4.6651582873892,1.10457668895833,1.83615152724087,4.72378847771324,4.41590391215868,1.49783752276562,4.54637415008619,3.69278174025628,2.84069520188496,1.59866203903221,1.12374518097352,4.72815238172188,1.76125280675478,3.35669389925897,3.66516353213228,2.86025135894306,4.36581867747009,4.1478476987686,0.151429113466293,0.577020719647408,1.7000557796564,0.843287003226578,1.9956607290078
"6",0.883520095376298,3.86943801888265,2.46879382641055,3.90869931550696,3.63317746319808,3.94631037022918,0.253444260451943,4.31780167971738,1.86943021370098,3.36807760875672,1.54992344672792,3.43057067831978,3.59463437809609,0.405725558521226,0.125113538233563,4.7267590474803,3.48787118098699,2.89991278084926,1.74881740464425,1.27006350667216,2.70534809795208,4.35451265540905,0.361158038722351,2.40034783841111,0.223076672991738
"7",2.15407605439455,4.40175632713363,2.12407269864343,3.06925045442767,0.841707922518253,1.95122720557265,1.72422480420209,1.3710618542973,0.81103180302307,3.97620781689572,3.07819506619126,2.15438093757257,3.92197495589938,3.63292268011719,3.92393041518517,0.355364414863288,2.05360012827441,1.49430814781226,1.66335168178193,0.54262975230813,4.83272414887324,0.35807533073239,1.86161052319221,1.49837782839313,4.33524772408418
"8",4.94565277709626,2.46497312875257,2.16862311151324,2.12511709309183,0.17435189569369,0.264430489623919,2.0023339940235,3.36903478717431,0.213461285457015,4.88257681834511,0.832898875232786,1.73557459143922,3.09851894651514,1.82528235134669,3.3459018683061,0.854956794064492,5.53637950702552,2.45909717283212,4.38918296713382,3.4244217723608,3.267584227724,4.54832900082693,4.45960489885979,4.84463177621365,4.93874527630396
"9",1.59866203903221,0.46275446889922,5.51447716804667,2.44368523918721,4.1300272325923,3.66516353213228,2.86025135894306,4.9812032928547,4.1478476987686,0.151429113466293,0.577020719647408,2.42346003497554,0.843287003226578,1.9956607290078,3.7422509456519,3.66718822857365,4.6651582873892,1.10457668895833,1.83615152724087,4.72378847771324,4.41590391215868,1.49783752276562,4.54637415008619,3.02611507358961,2.84069520188496
"10",3.43057067831978,3.59463437809609,0.405725558521226,0.125113538233563,4.7267590474803,3.48787118098699,2.89991278084926,0.805421178229153,1.27006350667216,2.70534809795208,4.35451265540905,0.361158038722351,2.40034783841111,0.223076672991738,0.883520095376298,3.86943801888265,2.46879382641055,4.78869931550696,3.63317746319808,3.94631037022918,0.253444260451943,4.31780167971738,1.86943021370098,3.36807760875672,1.54992344672792
